dataset_id,sample_id,detector_score,generation_gate,gate_band,guardrailed_generation_eligible,condition_count_verified
Sparkov,FOLLOWUP_SPARKOV_314,0.9593602909,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_315,0.9623850854,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_316,0.9634622844,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_317,0.9638117669,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_318,0.9641103664,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_319,0.9644011392,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_320,0.966609043,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_321,0.9677012731,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_322,0.9685578259,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_323,0.9688772291,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_324,0.9690154364,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_325,0.9691494155,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_326,0.9692837027,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_327,0.9694202283,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_328,0.9696807616,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_329,0.973268932,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_330,0.9736825432,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_331,0.9740016799,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_332,0.9741796593,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_333,0.9743904839,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_334,0.9745173057,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_335,0.9746857447,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_336,0.9785426353,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_337,0.9788206515,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_338,0.9790048153,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_339,0.9792119079,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_340,0.979343356,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_341,0.9794529562,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_342,0.9794948724,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_343,0.9796170468,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_344,0.979784056,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_345,0.9831078965,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_346,0.9836014012,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_347,0.9839516776,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_348,0.9840633949,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_349,0.9841882277,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_350,0.9842822585,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_351,0.9843534949,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_352,0.9844704959,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_353,0.9845602832,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_354,0.9846674988,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_355,0.9847375159,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_356,0.9848918493,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_357,0.9885039259,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_358,0.9888393115,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_359,0.9890187788,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_360,0.989130934,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_361,0.9892875056,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_362,0.989340942,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_363,0.9893951777,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_364,0.9894766299,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_365,0.9895071021,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_366,0.989584611,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_367,0.9896209538,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_368,0.9896929409,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_369,0.9897248271,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_370,0.9897898586,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_371,0.9898742724,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_372,0.9936185818,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_373,0.9938881346,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_374,0.9941289147,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_375,0.9943083579,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_376,0.9943959134,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_377,0.9944778384,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_378,0.9945647244,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_379,0.9946333956,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_380,0.9947047888,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_381,0.9947542945,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_382,0.9947740407,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_383,0.9948092921,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_384,0.9948234791,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_385,0.9948707135,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_386,0.9949326467,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_387,0.9986259285,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_388,0.9993061425,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_389,0.9994209856,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_390,0.999495958,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_391,0.9995565513,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_392,0.999619718,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_393,0.9996708582,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_394,0.9997290541,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_395,0.9997652099,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_396,0.9998095689,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_397,0.9998465685,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_398,0.9998999303,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_399,0.9999460791,0.5,at_or_above_gate,True,6
Sparkov,FOLLOWUP_SPARKOV_400,0.9999741661,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_001,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_002,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_003,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_004,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_005,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_006,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_007,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_008,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_009,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_010,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_011,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_012,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_013,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_014,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_015,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_016,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_017,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_018,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_019,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_020,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_021,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_022,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_023,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_024,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_025,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_026,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_027,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_028,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_029,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_030,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_031,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_032,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_033,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_034,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_035,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_036,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_037,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_038,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_039,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_040,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_041,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_042,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_043,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_044,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_045,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_046,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_047,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_048,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_049,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_050,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_051,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_052,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_053,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_054,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_055,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_056,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_057,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_058,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_059,0.0,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_060,0.0033271202,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_061,0.003327798,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_062,0.0033306878,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_063,0.0033314937,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_064,0.0033333333,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_065,0.0066452614,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_066,0.0066549388,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_067,0.0066630347,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_068,0.0099852098,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_069,0.0166614702,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_070,0.0299673894,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_071,0.0333195666,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_072,0.0499602497,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_073,0.066624761,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_074,0.1165258316,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_075,0.1431582727,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_076,0.209827662,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_077,0.2298268817,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_078,0.2564984831,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_079,0.329817278,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_080,0.3397879892,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_081,0.4165251294,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_082,0.4230439285,0.5,below_gate,False,6
ULB,FOLLOWUP_ULB_083,0.5031203526,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_084,0.533176535,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_085,0.5495289388,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_086,0.5765608573,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_087,0.586289315,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_088,0.5897793788,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_089,0.6530468274,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_090,0.6763733139,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_091,0.6896181218,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_092,0.7230894302,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_093,0.7265486602,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_094,0.7465231707,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_095,0.7664842322,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_096,0.8064523231,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_097,0.8097131872,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_098,0.8232364903,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_099,0.8297336563,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_100,0.8331518457,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_101,0.8365356616,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_102,0.846348981,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_103,0.856361944,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_104,0.8563903445,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_105,0.8598421301,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_106,0.8629735733,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_107,0.8697937821,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_108,0.8831110786,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_109,0.8862609601,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_110,0.8897764099,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_111,0.893120195,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_112,0.8996436478,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_113,0.8998465121,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_114,0.9131434636,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_115,0.9164488894,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_116,0.9164965861,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_117,0.9198267125,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_118,0.9265134236,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_119,0.933105321,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_120,0.9331546561,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_121,0.9331882498,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_122,0.9332628889,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_123,0.9391474885,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_124,0.9399087627,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_125,0.9432289324,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_126,0.9531611741,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_127,0.9532402118,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_128,0.9597964062,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_129,0.9598436911,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_130,0.963216892,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_131,0.9633024155,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_132,0.9665584602,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_133,0.9699374011,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_134,0.9732821109,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_135,0.9766047458,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_136,0.9766159618,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_137,0.9766427343,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_138,0.9799380369,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_139,0.9832242024,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_140,0.9832668822,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_141,0.9832941164,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_142,0.9866280499,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_143,0.9866618769,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_144,0.9866640777,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_145,0.989932665,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_146,0.9899445471,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_147,0.9899696066,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_148,0.9933291122,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_149,0.9999689806,0.5,at_or_above_gate,True,6
ULB,FOLLOWUP_ULB_150,0.9999719499,0.5,at_or_above_gate,True,6
